totallines,i,refractiveindex,bigradius,a,b,z,anglez,c,anglea,incidentangle,refractiveangle,anglede,dx,ee,et,ex,ey,anglece,angleced,outangle,mycolor
500,401,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,43.1,27.0981,21.4922,2.32746,3.26475,4.49679,6.51158,4.64751,35.5166,14.0244,21.3154,magenta
500,402,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,43.2,27.1528,21.4376,2.34883,3.28279,4.47992,6.51881,4.63736,35.4273,13.9897,21.2613,pink
500,403,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,43.3,27.2074,21.383,2.37028,3.30092,4.46296,6.52603,4.6272,35.3381,13.9551,21.2072,violet
500,404,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,43.4,27.2619,21.3285,2.39181,3.31914,4.44591,6.53322,4.61704,35.2489,13.9205,21.1531,white
500,405,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,43.5,27.3163,21.274,2.41342,3.33744,4.42876,6.54038,4.60688,35.1599,13.8859,21.0992,orange
500,406,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,43.6,27.3707,21.2196,2.4351,3.35584,4.41153,6.54753,4.59673,35.071,13.8513,21.0453,yellow
500,407,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,43.7,27.4251,21.1653,2.45687,3.37432,4.39419,6.55465,4.58657,34.9821,13.8168,20.9914,green
500,408,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,43.8,27.4793,21.111,2.47872,3.39289,4.37677,6.56174,4.57641,34.8934,13.7824,20.9376,lime
500,409,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,43.9,27.5335,21.0568,2.50065,3.41155,4.35925,6.56882,4.56625,34.8047,13.7479,20.8839,brown
500,410,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,44,27.5877,21.0027,2.52267,3.43031,4.34164,6.57586,4.55609,34.7162,13.7135,20.8303,olive
500,411,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,44.1,27.6418,20.9486,2.54476,3.44915,4.32393,6.58289,4.54594,34.6277,13.6791,20.7767,blue
500,412,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,44.2,27.6958,20.8946,2.56694,3.46808,4.30613,6.58989,4.53578,34.5394,13.6448,20.7231,cyan
500,413,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,44.3,27.7497,20.8407,2.5892,3.48711,4.28823,6.59687,4.52563,34.4511,13.6105,20.6697,teal
500,414,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,44.4,27.8036,20.7868,2.61155,3.50623,4.27024,6.60383,4.51547,34.363,13.5762,20.6163,lightgray 
500,415,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,44.5,27.8574,20.733,2.63397,3.52544,4.25215,6.61076,4.50532,34.2749,13.542,20.563,gray
500,416,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,44.6,27.9112,20.6792,2.65649,3.54474,4.23396,6.61767,4.49516,34.187,13.5078,20.5097,darkgray
500,417,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,44.7,27.9649,20.6255,2.67908,3.56414,4.21568,6.62455,4.48501,34.0991,13.4736,20.4565,black
500,418,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,44.8,28.0185,20.5719,2.70176,3.58363,4.1973,6.63141,4.47486,34.0114,13.4395,20.4033,red
500,419,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,44.9,28.072,20.5184,2.72453,3.60321,4.17882,6.63825,4.46471,33.9237,13.4054,20.3503,purple
500,420,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,45,28.1255,20.4649,2.74738,3.62289,4.16025,6.64507,4.45456,33.8362,13.3713,20.2973,magenta
500,421,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,45.1,28.1789,20.4115,2.77032,3.64266,4.14157,6.65186,4.44441,33.7487,13.3373,20.2443,pink
500,422,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,45.2,28.2323,20.3581,2.79335,3.66252,4.1228,6.65862,4.43427,33.6614,13.3033,20.1914,violet
500,423,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,45.3,28.2856,20.3048,2.81646,3.68248,4.10393,6.66537,4.42412,33.5741,13.2693,20.1386,white
500,424,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,45.4,28.3388,20.2516,2.83965,3.70254,4.08496,6.67209,4.41398,33.487,13.2354,20.0859,orange
500,425,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,45.5,28.3919,20.1984,2.86294,3.72269,4.06589,6.67879,4.40384,33.4,13.2015,20.0332,yellow
500,426,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,45.6,28.445,20.1454,2.88631,3.74294,4.04672,6.68546,4.3937,33.313,13.1677,19.9806,green
500,427,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,45.7,28.498,20.0924,2.90977,3.76329,4.02745,6.69211,4.38357,33.2262,13.1338,19.9281,lime
500,428,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,45.8,28.551,20.0394,2.93332,3.78373,4.00807,6.69874,4.37343,33.1395,13.1001,19.8756,brown
500,429,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,45.9,28.6039,19.9865,2.95696,3.80427,3.9886,6.70534,4.3633,33.0529,13.0663,19.8232,olive
500,430,1.5,8,3,3,7.4162,22.0243,-5.2915,131.41,46,28.6567,19.9337,2.98069,3.82491,3.96902,6.71192,4.35317,32.9663,13.0326,19.7708,blue
